CIP_Year|CIP_Code|CIP_Title|SOC_Year|SOC_Code|SOC_Title|Education_Requirement|Star_Rating
2020|521201|Management Information Systems, General.|2018|25-1021|Computer Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|521206|Information Resources Management.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|521206|Information Resources Management.|2018|25-1021|Computer Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|521207|Knowledge Management.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|521207|Knowledge Management.|2018|25-1021|Computer Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|521299|Management Information Systems and Services, Other.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|521299|Management Information Systems and Services, Other.|2018|25-1021|Computer Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|521301|Management Science.|2018|11-1011|Chief Executives|Bachelors degree|5
2020|521301|Management Science.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|521301|Management Science.|2018|13-1111|Management Analysts|Bachelors degree|5
2020|521301|Management Science.|2018|15-2031|Operations Research Analysts|Bachelors degree|5
2020|521301|Management Science.|2018|15-2051|Data Scientists|NULL|NULL
2020|521301|Management Science.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521302|Business Statistics.|2018|15-2041|Statisticians|Masters degree|5
2020|521302|Business Statistics.|2018|15-2051|Data Scientists|NULL|NULL
2020|521302|Business Statistics.|2018|19-3022|Survey Researchers|Masters degree|4
2020|521302|Business Statistics.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521302|Business Statistics.|2018|25-1022|Mathematical Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|521304|Actuarial Science.|2018|13-2053|Insurance Underwriters|Bachelors degree|4
2020|521304|Actuarial Science.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|521304|Actuarial Science.|2018|15-2011|Actuaries|NULL|NULL
2020|521304|Actuarial Science.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521399|Management Sciences and Quantitative Methods, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|521401|Marketing/Marketing Management, General.|2018|11-2011|Advertising and Promotions Managers|NULL|NULL
2020|521401|Marketing/Marketing Management, General.|2018|11-2021|Marketing Managers|Bachelors degree|5
2020|521401|Marketing/Marketing Management, General.|2018|11-2022|Sales Managers|Bachelors degree|5
2020|521401|Marketing/Marketing Management, General.|2018|11-2033|Fundraising Managers|NULL|NULL
2020|521401|Marketing/Marketing Management, General.|2018|13-1131|Fundraisers|NULL|NULL
2020|521401|Marketing/Marketing Management, General.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521401|Marketing/Marketing Management, General.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521402|Marketing Research.|2018|11-2021|Marketing Managers|Bachelors degree|5
2020|521402|Marketing Research.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521402|Marketing Research.|2018|19-3022|Survey Researchers|Masters degree|4
2020|521402|Marketing Research.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521403|International Marketing.|2018|11-2021|Marketing Managers|Bachelors degree|5
2020|521403|International Marketing.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521403|International Marketing.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521404|Digital Marketing.|2018|11-2021|Marketing Managers|Bachelors degree|5
2020|521404|Digital Marketing.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521404|Digital Marketing.|2018|15-1255|Web and Digital Interface Designers|NULL|NULL
2020|521404|Digital Marketing.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521499|Marketing, Other.|2018|11-2021|Marketing Managers|Bachelors degree|5
2020|521499|Marketing, Other.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521499|Marketing, Other.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521501|Real Estate.|2018|11-9141|Property, Real Estate, and Community Association Managers|High school diploma or equivalent|4
2020|521501|Real Estate.|2018|13-2022|Appraisers of Personal and Business Property|NULL|NULL
2020|521501|Real Estate.|2018|13-2023|Appraisers and Assessors of Real Estate|NULL|NULL
2020|521501|Real Estate.|2018|41-9021|Real Estate Brokers|High school diploma or equivalent|4
2020|521501|Real Estate.|2018|41-9022|Real Estate Sales Agents|High school diploma or equivalent|5
2020|521601|Taxation.|2018|13-2011|Accountants and Auditors|Bachelors degree|5
2020|521601|Taxation.|2018|13-2022|Appraisers of Personal and Business Property|NULL|NULL
2020|521601|Taxation.|2018|13-2061|Financial Examiners|Bachelors degree|4
2020|521601|Taxation.|2018|13-2081|Tax Examiners and Collectors, and Revenue Agents|Bachelors degree|4
2020|521601|Taxation.|2018|13-2082|Tax Preparers|NULL|NULL
2020|521701|Insurance.|2018|11-3111|Compensation and Benefits Managers|NULL|NULL
2020|521701|Insurance.|2018|13-1031|Claims Adjusters, Examiners, and Investigators|High school diploma or equivalent|4
2020|521701|Insurance.|2018|13-1032|Insurance Appraisers, Auto Damage|NULL|NULL
2020|521701|Insurance.|2018|13-1141|Compensation, Benefits, and Job Analysis Specialists|Bachelors degree|4
2020|521701|Insurance.|2018|13-2022|Appraisers of Personal and Business Property|NULL|NULL
2020|521701|Insurance.|2018|13-2053|Insurance Underwriters|Bachelors degree|4
2020|521701|Insurance.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521701|Insurance.|2018|41-3021|Insurance Sales Agents|NULL|NULL
2020|521801|Sales, Distribution, and Marketing Operations, General.|2018|13-1022|Wholesale and Retail Buyers, Except Farm Products|NULL|NULL
2020|521801|Sales, Distribution, and Marketing Operations, General.|2018|13-1023|Purchasing Agents, Except Wholesale, Retail, and Farm Products|NULL|NULL
2020|521801|Sales, Distribution, and Marketing Operations, General.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521801|Sales, Distribution, and Marketing Operations, General.|2018|41-4012|Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products|High school diploma or equivalent|5
2020|521802|Merchandising and Buying Operations.|2018|13-1022|Wholesale and Retail Buyers, Except Farm Products|NULL|NULL
2020|521803|Retailing and Retail Operations.|2018|41-1011|First-Line Supervisors of Retail Sales Workers|NULL|NULL
2020|521803|Retailing and Retail Operations.|2018|41-3091|Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel|NULL|NULL
2020|521803|Retailing and Retail Operations.|2018|41-9011|Demonstrators and Product Promoters|NULL|NULL
2020|521803|Retailing and Retail Operations.|2018|41-9099|Sales and Related Workers, All Other|NULL|NULL
2020|521804|Selling Skills and Sales Operations.|2018|41-1011|First-Line Supervisors of Retail Sales Workers|NULL|NULL
2020|521804|Selling Skills and Sales Operations.|2018|41-1012|First-Line Supervisors of Non-Retail Sales Workers|High school diploma or equivalent|5
2020|521804|Selling Skills and Sales Operations.|2018|41-2022|Parts Salespersons|NULL|NULL
2020|521804|Selling Skills and Sales Operations.|2018|41-3011|Advertising Sales Agents|High school diploma or equivalent|4
2020|521804|Selling Skills and Sales Operations.|2018|41-3041|Travel Agents|NULL|NULL
2020|521804|Selling Skills and Sales Operations.|2018|41-3091|Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel|NULL|NULL
2020|521804|Selling Skills and Sales Operations.|2018|41-4011|Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products|Bachelors degree|5
2020|521804|Selling Skills and Sales Operations.|2018|41-9099|Sales and Related Workers, All Other|NULL|NULL
2020|521899|General Merchandising, Sales, and Related Marketing Operations, Other.|2018|13-1022|Wholesale and Retail Buyers, Except Farm Products|NULL|NULL
2020|521899|General Merchandising, Sales, and Related Marketing Operations, Other.|2018|13-1023|Purchasing Agents, Except Wholesale, Retail, and Farm Products|NULL|NULL
2020|521899|General Merchandising, Sales, and Related Marketing Operations, Other.|2018|41-1011|First-Line Supervisors of Retail Sales Workers|NULL|NULL
2020|521899|General Merchandising, Sales, and Related Marketing Operations, Other.|2018|41-1012|First-Line Supervisors of Non-Retail Sales Workers|High school diploma or equivalent|5
2020|521899|General Merchandising, Sales, and Related Marketing Operations, Other.|2018|41-4012|Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products|High school diploma or equivalent|5
2020|521901|Auctioneering.|2018|41-9099|Sales and Related Workers, All Other|NULL|NULL
2020|521902|Fashion Merchandising.|2018|13-1022|Wholesale and Retail Buyers, Except Farm Products|NULL|NULL
2020|521902|Fashion Merchandising.|2018|41-4012|Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products|High school diploma or equivalent|5
2020|521903|Fashion Modeling.|2018|27-1026|Merchandise Displayers and Window Trimmers|NULL|NULL
2020|521903|Fashion Modeling.|2018|41-9012|Models|NULL|NULL
2020|521904|Apparel and Accessories Marketing Operations.|2018|13-1022|Wholesale and Retail Buyers, Except Farm Products|NULL|NULL
2020|521904|Apparel and Accessories Marketing Operations.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521904|Apparel and Accessories Marketing Operations.|2018|41-4012|Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products|High school diploma or equivalent|5
2020|521905|Tourism and Travel Services Marketing Operations.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521905|Tourism and Travel Services Marketing Operations.|2018|41-3041|Travel Agents|NULL|NULL
2020|521906|Tourism Promotion Operations.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521907|Vehicle and Vehicle Parts and Accessories Marketing Operations.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521907|Vehicle and Vehicle Parts and Accessories Marketing Operations.|2018|41-2022|Parts Salespersons|NULL|NULL
2020|521908|Business and Personal/Financial Services Marketing Operations.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521908|Business and Personal/Financial Services Marketing Operations.|2018|41-3031|Securities, Commodities, and Financial Services Sales Agents|Bachelors degree|5
2020|521909|Special Products Marketing Operations.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521909|Special Products Marketing Operations.|2018|41-1011|First-Line Supervisors of Retail Sales Workers|NULL|NULL
2020|521909|Special Products Marketing Operations.|2018|41-1012|First-Line Supervisors of Non-Retail Sales Workers|High school diploma or equivalent|5
2020|521909|Special Products Marketing Operations.|2018|41-4012|Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products|High school diploma or equivalent|5
2020|521909|Special Products Marketing Operations.|2018|41-9099|Sales and Related Workers, All Other|NULL|NULL
2020|521910|Hospitality and Recreation Marketing Operations.|2018|11-2021|Marketing Managers|Bachelors degree|5
2020|521910|Hospitality and Recreation Marketing Operations.|2018|13-1161|Market Research Analysts and Marketing Specialists|Bachelors degree|4
2020|521999|Specialized Merchandising, Sales, and Marketing Operations, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|522001|Construction Management, General.|2018|11-9021|Construction Managers|Bachelors degree|5
2020|522002|Construction Project Management.|2018|11-9021|Construction Managers|Bachelors degree|5
2020|522002|Construction Project Management.|2018|13-1082|Project Management Specialists|NULL|NULL
2020|522002|Construction Project Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|522099|Construction Management, Other.|2018|11-9021|Construction Managers|Bachelors degree|5
2020|522099|Construction Management, Other.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|522101|Telecommunications Management.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
