CIPCode2010|CIPTitle2010|Action|Text change|CIPCode2020|CIPTitle2020
5137|Energy and Biologically Based Therapies.|No substantive changes|No|5137|Energy and Biologically Based Therapies.
513701|Aromatherapy.|No substantive changes|No|513701|Aromatherapy.
513702|Herbalism/Herbalist.|No substantive changes|No|513702|Herbalism/Herbalist.
513703|Polarity Therapy.|No substantive changes|No|513703|Polarity Therapy.
513704|Reiki.|No substantive changes|No|513704|Reiki.
513799|Energy and Biologically Based Therapies, Other.|No substantive changes|No|513799|Energy and Biologically Based Therapies, Other.
5138|Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.|No substantive changes|No|5138|Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.
513801|Registered Nursing/Registered Nurse.|No substantive changes|No|513801|Registered Nursing/Registered Nurse.
513802|Nursing Administration.|No substantive changes|No|513802|Nursing Administration.
513803|Adult Health Nurse/Nursing.|No substantive changes|No|513803|Adult Health Nurse/Nursing.
513804|Nurse Anesthetist.|No substantive changes|No|513804|Nurse Anesthetist.
513805|Family Practice Nurse/Nursing.|No substantive changes|No|513805|Family Practice Nurse/Nursing.
513806|Maternal/Child Health and Neonatal Nurse/Nursing.|No substantive changes|No|513806|Maternal/Child Health and Neonatal Nurse/Nursing.
513807|Nurse Midwife/Nursing Midwifery.|No substantive changes|No|513807|Nurse Midwife/Nursing Midwifery.
513808|Nursing Science.|No substantive changes|No|513808|Nursing Science.
513809|Pediatric Nurse/Nursing.|No substantive changes|No|513809|Pediatric Nurse/Nursing.
513810|Psychiatric/Mental Health Nurse/Nursing.|No substantive changes|No|513810|Psychiatric/Mental Health Nurse/Nursing.
513811|Public Health/Community Nurse/Nursing.|No substantive changes|No|513811|Public Health/Community Nurse/Nursing.
513812|Perioperative/Operating Room and Surgical Nurse/Nursing.|No substantive changes|No|513812|Perioperative/Operating Room and Surgical Nurse/Nursing.
513813|Clinical Nurse Specialist.|No substantive changes|No|513813|Clinical Nurse Specialist.
513814|Critical Care Nursing.|No substantive changes|No|513814|Critical Care Nursing.
513815|Occupational and Environmental Health Nursing.|No substantive changes|No|513815|Occupational and Environmental Health Nursing.
513816|Emergency Room/Trauma Nursing.|No substantive changes|No|513816|Emergency Room/Trauma Nursing.
513817|Nursing Education.|Moved to|No|513203|Nursing Education.
513818|Nursing Practice.|No substantive changes|No|513818|Nursing Practice.
513819|Palliative Care Nursing.|No substantive changes|No|513819|Palliative Care Nursing.
513820|Clinical Nurse Leader.|No substantive changes|No|513820|Clinical Nurse Leader.
513821|Geriatric Nurse/Nursing.|No substantive changes|No|513821|Geriatric Nurse/Nursing.
513822|Women&#39;s Health Nurse/Nursing.|No substantive changes|No|513822|Women&#39;s Health Nurse/Nursing.
513899|Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other.|No substantive changes|No|513899|Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other.
5139|Practical Nursing, Vocational Nursing and Nursing Assistants.|No substantive changes|No|5139|Practical Nursing, Vocational Nursing and Nursing Assistants.
513901|Licensed Practical/Vocational Nurse Training.|No substantive changes|No|513901|Licensed Practical/Vocational Nurse Training.
513902|Nursing Assistant/Aide and Patient Care Assistant/Aide.|No substantive changes|No|513902|Nursing Assistant/Aide and Patient Care Assistant/Aide.
513999|Practical Nursing, Vocational Nursing and Nursing Assistants, Other.|No substantive changes|No|513999|Practical Nursing, Vocational Nursing and Nursing Assistants, Other.
5199|Health Professions and Related Clinical Sciences, Other.|No substantive changes|No|5199|Health Professions and Related Clinical Sciences, Other.
519999|Health Professions and Related Clinical Sciences, Other.|No substantive changes|No|519999|Health Professions and Related Clinical Sciences, Other.
52|BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.|No substantive changes|No|52|BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.
5201|Business/Commerce, General.|No substantive changes|No|5201|Business/Commerce, General.
520101|Business/Commerce, General.|No substantive changes|No|520101|Business/Commerce, General.
5202|Business Administration, Management and Operations.|No substantive changes|No|5202|Business Administration, Management and Operations.
520201|Business Administration and Management, General.|No substantive changes|No|520201|Business Administration and Management, General.
520202|Purchasing, Procurement/Acquisitions and Contracts Management.|No substantive changes|No|520202|Purchasing, Procurement/Acquisitions and Contracts Management.
520203|Logistics, Materials, and Supply Chain Management.|No substantive changes|No|520203|Logistics, Materials, and Supply Chain Management.
520204|Office Management and Supervision.|No substantive changes|No|520204|Office Management and Supervision.
520205|Operations Management and Supervision.|No substantive changes|No|520205|Operations Management and Supervision.
520206|Non-Profit/Public/Organizational Management.|No substantive changes|No|520206|Non-Profit/Public/Organizational Management.
520207|Customer Service Management.|No substantive changes|No|520207|Customer Service Management.
520208|E-Commerce/Electronic Commerce.|No substantive changes|No|520208|E-Commerce/Electronic Commerce.
520209|Transportation/Mobility Management.|No substantive changes|Yes|520209|Transportation/Mobility Management.
520210|Research and Development Management.|No substantive changes|No|520210|Research and Development Management.
520211|Project Management.|No substantive changes|No|520211|Project Management.
520212|Retail Management.|No substantive changes|No|520212|Retail Management.
520213|Organizational Leadership.|No substantive changes|No|520213|Organizational Leadership.
520299|Business Administration, Management and Operations, Other.|No substantive changes|No|520299|Business Administration, Management and Operations, Other.
5203|Accounting and Related Services.|No substantive changes|No|5203|Accounting and Related Services.
520301|Accounting.|No substantive changes|No|520301|Accounting.
520302|Accounting Technology/Technician and Bookkeeping.|No substantive changes|No|520302|Accounting Technology/Technician and Bookkeeping.
520303|Auditing.|No substantive changes|No|520303|Auditing.
520304|Accounting and Finance.|No substantive changes|No|520304|Accounting and Finance.
520305|Accounting and Business/Management.|No substantive changes|No|520305|Accounting and Business/Management.
520399|Accounting and Related Services, Other.|No substantive changes|No|520399|Accounting and Related Services, Other.
5204|Business Operations Support and Assistant Services.|No substantive changes|No|5204|Business Operations Support and Assistant Services.
520401|Administrative Assistant and Secretarial Science, General.|No substantive changes|No|520401|Administrative Assistant and Secretarial Science, General.
520402|Executive Assistant/Executive Secretary.|No substantive changes|No|520402|Executive Assistant/Executive Secretary.
520406|Receptionist.|No substantive changes|No|520406|Receptionist.
520407|Business/Office Automation/Technology/Data Entry.|No substantive changes|No|520407|Business/Office Automation/Technology/Data Entry.
520408|General Office Occupations and Clerical Services.|No substantive changes|No|520408|General Office Occupations and Clerical Services.
520409|Parts, Warehousing, and Inventory Management Operations.|No substantive changes|No|520409|Parts, Warehousing, and Inventory Management Operations.
520410|Traffic, Customs, and Transportation Clerk/Technician.|No substantive changes|No|520410|Traffic, Customs, and Transportation Clerk/Technician.
520411|Customer Service Support/Call Center/Teleservice Operation.|No substantive changes|No|520411|Customer Service Support/Call Center/Teleservice Operation.
520499|Business Operations Support and Secretarial Services, Other.|No substantive changes|No|520499|Business Operations Support and Secretarial Services, Other.
5205|Business/Corporate Communications.|No substantive changes|No|5205|Business/Corporate Communications.
520501|Business/Corporate Communications.|No substantive changes|Yes|520501|Business/Corporate Communications, General.
5206|Business/Managerial Economics.|No substantive changes|No|5206|Business/Managerial Economics.
520601|Business/Managerial Economics.|No substantive changes|No|520601|Business/Managerial Economics.
5207|Entrepreneurial and Small Business Operations.|No substantive changes|No|5207|Entrepreneurial and Small Business Operations.
520701|Entrepreneurship/Entrepreneurial Studies.|No substantive changes|No|520701|Entrepreneurship/Entrepreneurial Studies.
520702|Franchising and Franchise Operations.|No substantive changes|No|520702|Franchising and Franchise Operations.
520703|Small Business Administration/Management.|No substantive changes|No|520703|Small Business Administration/Management.
520799|Entrepreneurial and Small Business Operations, Other.|No substantive changes|No|520799|Entrepreneurial and Small Business Operations, Other.
5208|Finance and Financial Management Services.|No substantive changes|No|5208|Finance and Financial Management Services.
520801|Finance, General.|No substantive changes|No|520801|Finance, General.
520803|Banking and Financial Support Services.|No substantive changes|No|520803|Banking and Financial Support Services.
520804|Financial Planning and Services.|No substantive changes|No|520804|Financial Planning and Services.
520806|International Finance.|No substantive changes|No|520806|International Finance.
520807|Investments and Securities.|No substantive changes|No|520807|Investments and Securities.
520808|Public Finance.|No substantive changes|No|520808|Public Finance.
520809|Credit Management.|No substantive changes|No|520809|Credit Management.
520899|Finance and Financial Management Services, Other.|No substantive changes|No|520899|Finance and Financial Management Services, Other.
5209|Hospitality Administration/Management.|No substantive changes|No|5209|Hospitality Administration/Management.
520901|Hospitality Administration/Management, General.|No substantive changes|No|520901|Hospitality Administration/Management, General.
520903|Tourism and Travel Services Management.|No substantive changes|No|520903|Tourism and Travel Services Management.
520904|Hotel/Motel Administration/Management.|No substantive changes|No|520904|Hotel/Motel Administration/Management.
520905|Restaurant/Food Services Management.|No substantive changes|No|520905|Restaurant/Food Services Management.
520906|Resort Management.|No substantive changes|No|520906|Resort Management.
520907|Meeting and Event Planning.|No substantive changes|No|520907|Meeting and Event Planning.
520908|Casino Management.|No substantive changes|Yes|520908|Casino Management.
520909|Hotel, Motel, and Restaurant Management.|No substantive changes|No|520909|Hotel, Motel, and Restaurant Management.
520999|Hospitality Administration/Management, Other.|No substantive changes|No|520999|Hospitality Administration/Management, Other.
5210|Human Resources Management and Services.|No substantive changes|No|5210|Human Resources Management and Services.
521001|Human Resources Management/Personnel Administration, General.|No substantive changes|No|521001|Human Resources Management/Personnel Administration, General.
521002|Labor and Industrial Relations.|No substantive changes|No|521002|Labor and Industrial Relations.
521003|Organizational Behavior Studies.|No substantive changes|No|521003|Organizational Behavior Studies.
521004|Labor Studies.|No substantive changes|No|521004|Labor Studies.
521005|Human Resources Development.|No substantive changes|No|521005|Human Resources Development.
